bag_id,bag_size,person_idx,relationship,year_of_birth,education_num,survey_duration_mins,native_country,race,interview_mode,capital_gain,currency_code,education,capital_loss,survey_year,processing_flag,hours_per_week,workclass,capital_activity_flag,net_capital_asset,is_adult_flag,annual_hours_est,interviewer_id,occupation,sex,poverty_line_usd,education_tier,marital_status,label
1015,6,1,Not-in-family,1959,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1259,Tech-support,Male,15141,Secondary,Never-married,lower
4321,6,0,Husband,1960,9,22,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1255,Tech-support,Male,15141,Secondary,Married-civ-spouse,upper
4159,6,1,Not-in-family,1962,12,21,United-States,Black,in-person,0,USD,Assoc-acdm,0,1994,1.0,50,Private,0,0,1,2600,1464,Sales,Male,15141,Secondary,Never-married,upper
3296,3,1,Husband,1932,13,27,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,55,Self-emp-not-inc,0,0,1,2860,1108,Craft-repair,Male,15141,Higher,Married-civ-spouse,upper
2613,5,4,Wife,1966,12,33,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,16,Private,0,0,1,832,1444,Exec-managerial,Female,15141,Secondary,Married-civ-spouse,middle
4434,4,0,Unmarried,1963,9,42,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1146,Exec-managerial,Female,15141,Secondary,Divorced,upper
3300,7,1,Wife,1962,13,47,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,State-gov,0,0,1,2080,1483,Exec-managerial,Female,15141,Higher,Married-civ-spouse,upper
1820,6,3,Wife,1951,10,53,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1396,Prof-specialty,Female,15141,Secondary,Married-civ-spouse,middle
3357,6,0,Other-relative,1977,6,51,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Private,0,0,0,2080,1015,Other-service,Male,15141,Primary,Married-spouse-absent,upper
884,7,1,Husband,1934,10,37,United-States,White,in-person,15024,USD,Some-college,0,1994,1.0,48,Private,1,15024,1,2496,1209,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
2549,6,4,Husband,1956,9,40,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,44,Private,0,0,1,2288,1475,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
1232,6,3,Husband,1952,12,15,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,55,Private,0,0,1,2860,1366,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
2002,5,3,Husband,1953,14,34,United-States,White,in-person,0,USD,Masters,0,1994,1.0,55,Local-gov,0,0,1,2860,1115,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
2879,6,2,Unmarried,1947,10,55,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,40,Federal-gov,0,0,1,2080,1212,Adm-clerical,Female,15141,Secondary,Divorced,middle
4046,6,3,Husband,1958,14,38,United-States,White,in-person,0,USD,Masters,0,1994,1.0,50,Private,0,0,1,2600,1175,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
178,7,6,Husband,1962,9,25,United-States,White,in-person,5013,USD,HS-grad,0,1994,1.0,65,Self-emp-not-inc,1,5013,1,3380,1248,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
1032,4,1,Husband,1931,13,33,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Self-emp-inc,0,0,1,3120,1431,Exec-managerial,Male,15141,Higher,Married-civ-spouse,lower
296,7,4,Own-child,1976,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Private,0,0,1,1040,1012,Other-service,Male,15141,Secondary,Never-married,lower
1369,6,5,Husband,1929,13,34,United-States,White,in-person,99999,USD,Bachelors,0,1994,1.0,40,Private,1,99999,1,2080,1023,Exec-managerial,Male,15141,Higher,Married-civ-spouse,lower
1244,6,3,Own-child,1970,9,67,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Private,0,0,1,1560,1063,Adm-clerical,Female,15141,Secondary,Never-married,lower
1736,4,2,Husband,1958,13,33,United-States,White,in-person,0,USD,Bachelors,1887,1994,1.0,40,Private,1,-1887,1,2080,1100,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3375,6,5,Husband,1925,10,55,United-States,White,in-person,9386,USD,Some-college,0,1994,1.0,72,Self-emp-not-inc,1,9386,1,3744,1386,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
1683,6,4,Husband,1948,10,46,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Private,0,0,1,2600,1329,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4519,6,4,Own-child,1976,9,32,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,20,Private,0,0,1,1040,1249,Adm-clerical,Female,15141,Secondary,Never-married,upper
2624,4,2,Husband,1942,14,36,United-States,White,in-person,0,USD,Masters,0,1994,1.0,50,Local-gov,0,0,1,2600,1380,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
2879,6,4,Husband,1944,14,24,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1075,Sales,Male,15141,Higher,Married-civ-spouse,middle
4263,5,4,Husband,1958,14,58,United-States,White,in-person,0,USD,Masters,0,1994,1.0,45,Private,0,0,1,2340,1221,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1084,3,0,Husband,1968,9,56,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1160,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
4544,6,5,Husband,1933,15,58,United-States,White,in-person,0,USD,Prof-school,1902,1994,1.0,40,State-gov,1,-1902,1,2080,1304,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1989,4,1,Husband,1950,15,46,Taiwan,Asian-Pac-Islander,in-person,0,USD,Prof-school,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1287,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
3967,7,4,Wife,1957,10,37,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1493,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,upper
2598,6,5,Husband,1952,14,21,United-States,White,in-person,0,USD,Masters,0,1994,1.0,45,Private,0,0,1,2340,1232,Sales,Male,15141,Higher,Married-civ-spouse,middle
620,4,1,Unmarried,1929,9,47,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1043,Adm-clerical,Female,15141,Secondary,Widowed,lower
4444,4,1,Husband,1945,13,22,United-States,White,in-person,15024,USD,Bachelors,0,1994,1.0,50,Private,1,15024,1,2600,1167,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1070,6,0,Wife,1954,9,48,United-States,White,in-person,7298,USD,HS-grad,0,1994,1.0,40,Private,1,7298,1,2080,1468,Craft-repair,Female,15141,Secondary,Married-civ-spouse,lower
1260,4,2,Not-in-family,1965,11,63,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1278,Craft-repair,Male,15141,Secondary,Separated,lower
602,6,0,Not-in-family,1963,13,33,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,42,Private,0,0,1,2184,1018,Tech-support,Female,15141,Higher,Never-married,lower
615,4,0,Husband,1965,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1472,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
2112,4,1,Husband,1959,7,38,United-States,White,in-person,0,USD,11th,0,1994,1.0,36,Self-emp-not-inc,0,0,1,1872,1189,Craft-repair,Male,15141,Primary,Married-civ-spouse,middle
2444,6,0,Not-in-family,1941,13,55,Italy,White,in-person,8614,USD,Bachelors,0,1994,1.0,50,Private,1,8614,1,2600,1432,Other-service,Male,15141,Higher,Never-married,middle
4062,4,0,Husband,1945,9,30,United-States,White,in-person,7688,USD,HS-grad,0,1994,1.0,45,Private,1,7688,1,2340,1025,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
2411,4,0,Husband,1951,11,32,United-States,White,in-person,0,USD,Assoc-voc,1887,1994,1.0,45,Self-emp-not-inc,1,-1887,1,2340,1288,Sales,Male,15141,Secondary,Married-civ-spouse,middle
182,4,1,Own-child,1972,13,40,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1234,Sales,Male,15141,Higher,Never-married,lower
1666,6,5,Not-in-family,1963,13,52,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,65,Private,0,0,1,3380,1305,Sales,Female,15141,Higher,Never-married,middle
2058,5,4,Own-child,1974,10,37,United-States,White,in-person,2176,USD,Some-college,0,1994,1.0,25,Private,1,2176,1,1300,1305,Other-service,Male,15141,Secondary,Never-married,middle
2289,6,5,Husband,1952,11,36,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,52,Private,0,0,1,2704,1259,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4423,4,2,Husband,1958,9,47,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1354,Transport-moving,Male,15141,Secondary,Married-civ-spouse,upper
163,7,5,Own-child,1973,10,20,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1414,Adm-clerical,Female,15141,Secondary,Never-married,lower
350,7,1,Husband,1948,10,28,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,80,Federal-gov,0,0,1,4160,1137,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,lower
799,4,2,Husband,1966,13,63,United-States,White,in-person,15024,USD,Bachelors,0,1994,1.0,55,Private,1,15024,1,2860,1222,Adm-clerical,Male,15141,Higher,Married-civ-spouse,lower
1198,4,0,Not-in-family,1949,9,39,El-Salvador,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1300,Other-service,Female,15141,Secondary,Never-married,lower
1719,5,3,Husband,1957,9,17,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,55,Self-emp-inc,0,0,1,2860,1398,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3901,5,3,Husband,1941,13,44,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1413,Sales,Male,15141,Higher,Married-civ-spouse,upper
2999,4,1,Not-in-family,1953,10,42,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,45,Private,0,0,1,2340,1154,Craft-repair,Male,15141,Secondary,Never-married,middle
1158,6,0,Husband,1930,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1047,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
4004,4,0,Wife,1943,10,36,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1485,Tech-support,Female,15141,Secondary,Married-civ-spouse,upper
2579,5,3,Husband,1947,14,26,Japan,White,in-person,0,USD,Masters,0,1994,1.0,40,Private,0,0,1,2080,1149,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
1872,5,1,Own-child,1965,9,35,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1427,Sales,Female,15141,Secondary,Never-married,middle
2590,7,1,Own-child,1954,13,45,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Private,0,0,1,3120,1481,Prof-specialty,Female,15141,Higher,Never-married,middle
2364,4,2,Unmarried,1958,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1358,Sales,Female,15141,Secondary,Divorced,middle
4382,4,0,Husband,1954,13,39,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Private,0,0,1,3120,1265,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1932,5,0,Not-in-family,1953,10,33,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,46,Private,0,0,1,2392,1327,Craft-repair,Male,15141,Secondary,Divorced,middle
89,4,0,Husband,1941,9,54,Puerto-Rico,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1468,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
3841,7,0,Husband,1953,8,8,United-States,White,in-person,0,USD,12th,0,1994,1.0,40,Private,0,0,1,2080,1453,Handlers-cleaners,Male,15141,Primary,Married-civ-spouse,upper
4331,4,3,Husband,1934,13,61,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1487,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
823,6,2,Husband,1933,8,24,Mexico,White,in-person,0,USD,12th,0,1994,1.0,40,Private,0,0,1,2080,1165,Craft-repair,Male,15141,Primary,Married-civ-spouse,lower
4370,3,1,Husband,1945,10,62,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,41,Federal-gov,0,0,1,2132,1083,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
4395,7,3,Husband,1964,9,50,United-States,White,in-person,5013,USD,HS-grad,0,1994,1.0,40,Private,1,5013,1,2080,1327,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,upper
1530,5,0,Wife,1957,13,32,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,48,Federal-gov,0,0,1,2496,1391,Prof-specialty,Female,15141,Higher,Married-civ-spouse,middle
3094,4,2,Husband,1961,9,47,United-States,White,in-person,7688,USD,HS-grad,0,1994,1.0,48,Private,1,7688,1,2496,1333,Protective-serv,Male,15141,Secondary,Married-civ-spouse,middle
1648,4,2,Not-in-family,1965,13,24,United-States,White,in-person,10520,USD,Bachelors,0,1994,1.0,50,Private,1,10520,1,2600,1224,Prof-specialty,Male,15141,Higher,Never-married,middle
892,4,3,Not-in-family,1971,10,30,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1342,Prof-specialty,Male,15141,Secondary,Never-married,lower
1477,4,2,Own-child,1947,13,42,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Self-emp-inc,0,0,1,2080,1104,Sales,Male,15141,Higher,Never-married,middle
4008,3,2,Wife,1955,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1445,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,upper
811,3,1,Not-in-family,1973,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Private,0,0,1,2600,1290,Sales,Male,15141,Secondary,Never-married,lower
3862,4,0,Not-in-family,1974,9,28,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,48,Private,0,0,1,2496,1091,Sales,Male,15141,Secondary,Never-married,upper
2958,7,0,Husband,1953,10,50,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1180,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,middle
1839,6,0,Husband,1959,14,27,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Private,0,0,1,2080,1028,Craft-repair,Male,15141,Higher,Married-civ-spouse,middle
4400,4,0,Husband,1953,12,33,United-States,White,in-person,7688,USD,Assoc-acdm,0,1994,1.0,50,Private,1,7688,1,2600,1443,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
832,6,4,Husband,1949,10,31,United-States,White,in-person,5013,USD,Some-college,0,1994,1.0,40,Self-emp-not-inc,1,5013,1,2080,1170,Sales,Male,15141,Secondary,Married-civ-spouse,lower
2620,6,3,Husband,1964,14,58,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Local-gov,0,0,1,2080,1114,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
2688,5,2,Husband,1957,13,63,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Private,0,0,1,2340,1070,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
4313,6,0,Own-child,1976,6,68,United-States,White,in-person,0,USD,10th,0,1994,1.0,30,Private,0,0,1,1560,1314,Craft-repair,Male,15141,Primary,Never-married,upper
73,7,1,Husband,1950,11,26,United-States,Black,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1280,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
4436,4,2,Husband,1949,13,38,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1449,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1887,6,2,Wife,1949,13,62,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1357,Exec-managerial,Female,15141,Higher,Married-civ-spouse,middle
4490,3,2,Husband,1958,13,31,United-States,White,in-person,15024,USD,Bachelors,0,1994,1.0,45,Self-emp-inc,1,15024,1,2340,1379,Sales,Male,15141,Higher,Married-civ-spouse,upper
260,3,0,Not-in-family,1965,13,53,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1492,Tech-support,Female,15141,Higher,Divorced,lower
209,7,2,Husband,1965,10,20,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1050,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
2222,6,4,Own-child,1961,9,21,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1297,Other-service,Male,15141,Secondary,Never-married,middle
1384,4,3,Husband,1970,6,50,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Private,0,0,1,2080,1024,Handlers-cleaners,Male,15141,Primary,Married-civ-spouse,lower
3140,7,6,Not-in-family,1954,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1250,Adm-clerical,Male,15141,Secondary,Divorced,middle
1548,4,2,Not-in-family,1957,9,27,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1187,Craft-repair,Male,15141,Secondary,Divorced,middle
919,7,4,Husband,1955,10,32,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,60,Private,0,0,1,3120,1377,Sales,Male,15141,Secondary,Married-civ-spouse,lower
3982,5,1,Husband,1951,10,38,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1316,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,upper
3903,5,2,Not-in-family,1935,10,22,United-States,White,in-person,14084,USD,Some-college,0,1994,1.0,60,Private,1,14084,1,3120,1379,Sales,Male,15141,Secondary,Separated,upper
3508,6,0,Husband,1966,10,23,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1268,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
1132,6,2,Not-in-family,1927,10,52,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,25,Private,0,0,1,1300,1334,Adm-clerical,Female,15141,Secondary,Widowed,lower
1757,7,4,Other-relative,1937,9,29,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,35,Federal-gov,0,0,1,1820,1056,Adm-clerical,Female,15141,Secondary,Separated,middle
1213,5,4,Unmarried,1947,3,31,United-States,White,in-person,0,USD,5th-6th,0,1994,1.0,40,Private,0,0,1,2080,1390,Other-service,Female,15141,Primary,Separated,lower
917,7,4,Husband,1941,6,37,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,State-gov,0,0,1,2080,1410,Transport-moving,Male,15141,Primary,Married-civ-spouse,lower
3061,4,0,Husband,1962,10,35,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,50,Private,0,0,1,2600,1114,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,middle
321,5,3,Not-in-family,1965,13,59,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Private,0,0,1,2340,1147,Exec-managerial,Female,15141,Higher,Never-married,lower
1756,5,2,Not-in-family,1948,12,39,United-States,White,in-person,0,USD,Assoc-acdm,0,1994,1.0,40,Local-gov,0,0,1,2080,1422,Protective-serv,Male,15141,Secondary,Divorced,middle
0,5,3,Husband,1958,9,63,United-States,White,in-person,4386,USD,HS-grad,0,1994,1.0,40,Private,1,4386,1,2080,1016,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,lower
3525,4,0,Own-child,1953,11,38,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1413,Adm-clerical,Female,15141,Secondary,Never-married,upper
2378,7,6,Husband,1955,13,55,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1284,Sales,Male,15141,Higher,Married-civ-spouse,middle
1846,7,2,Not-in-family,1968,13,50,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1179,Sales,Male,15141,Higher,Never-married,middle
3448,4,2,Husband,1935,16,73,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,60,Private,0,0,1,3120,1431,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
420,3,2,Own-child,1975,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,35,Private,0,0,1,1820,1069,Sales,Female,15141,Secondary,Never-married,lower
1204,5,0,Own-child,1974,10,37,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,10,Private,0,0,1,520,1423,Exec-managerial,Female,15141,Secondary,Never-married,lower
395,4,1,Unmarried,1949,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1212,Craft-repair,Female,15141,Secondary,Divorced,lower
4209,5,4,Husband,1944,9,48,El-Salvador,White,in-person,15024,USD,HS-grad,0,1994,1.0,55,Self-emp-not-inc,1,15024,1,2860,1091,Sales,Male,15141,Secondary,Married-civ-spouse,upper
2730,6,5,Husband,1961,16,42,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,45,Private,0,0,1,2340,1343,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
1081,5,3,Husband,1961,6,43,United-States,White,in-person,0,USD,10th,0,1994,1.0,40,Private,0,0,1,2080,1385,Farming-fishing,Male,15141,Primary,Married-civ-spouse,lower
1446,5,4,Own-child,1975,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,12,Private,0,0,1,624,1302,Adm-clerical,Male,15141,Secondary,Never-married,middle
100,4,1,Unmarried,1967,10,41,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1441,Adm-clerical,Female,15141,Secondary,Separated,lower
2787,6,1,Not-in-family,1958,9,51,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1429,Craft-repair,Female,15141,Secondary,Divorced,middle
922,7,2,Husband,1951,12,23,United-States,White,in-person,7688,USD,Assoc-acdm,0,1994,1.0,40,Private,1,7688,1,2080,1129,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
